frame,object_id,x,y,z,state
3695,15,38.9460,-15.1505,37.6698,1
3696,9,4.6359,68.6889,46.5716,1
3696,15,38.9585,-14.8285,37.6872,1
3697,9,4.4343,68.9264,46.7396,1
3697,15,39.0099,-14.5224,37.7582,1
3698,9,4.2554,69.0944,46.9226,1
3698,15,39.1030,-14.1724,37.8257,1
3699,9,4.0646,69.1774,47.1004,1
3699,15,39.2154,-13.7910,37.8367,1
3700,9,3.8520,69.2495,47.3048,1
3700,15,39.2394,-13.4095,37.7554,1
3701,9,3.6670,69.3667,47.6170,1
3701,15,39.2431,-13.0135,37.6843,1
3702,9,3.4950,69.5057,47.9312,1
3702,15,39.2944,-12.6401,37.6659,1
3703,9,3.3579,69.6170,48.1910,1
3703,15,39.3685,-12.2990,37.6068,1
3704,9,3.2098,69.7430,48.4243,1
3704,15,39.3960,-11.9345,37.5647,1
3705,9,3.0303,69.9646,48.6969,1
3705,15,39.4760,-11.6077,37.5359,1
3706,9,2.8284,70.1972,48.8601,1
3706,15,39.5793,-11.2804,37.5136,1
3707,9,2.5907,70.4778,49.0338,1
3707,15,39.6326,-11.0205,37.4712,1
3708,9,2.3333,70.7677,49.3179,1
3708,15,39.6646,-10.7131,37.3715,1
3709,9,2.0462,70.9997,49.5526,1
3709,15,39.7181,-10.4180,37.3869,1
3710,9,1.7442,71.2069,49.7918,1
3710,15,39.7620,-10.1920,37.4852,1
3711,9,1.4540,71.3856,50.0154,1
3711,15,39.8105,-9.8517,37.5881,1
3712,9,1.1592,71.4804,50.1974,1
3712,15,39.8876,-9.4534,37.7279,1
3713,9,0.8958,71.5175,50.3619,1
3713,15,39.9264,-9.0216,37.8359,1
3714,9,0.5305,71.5553,50.5014,1
3714,15,40.0073,-8.5457,37.9618,1
3715,9,0.1372,71.6042,50.6350,1
3715,15,40.0976,-8.1274,38.1477,1
3716,9,-0.2884,71.6284,50.6808,1
3716,15,40.1711,-7.7329,38.3465,1
3717,9,-0.6881,71.6530,50.7325,1
3717,15,40.1791,-7.3450,38.5345,1
3718,9,-1.1041,71.7499,50.7291,1
3718,15,40.2505,-6.9099,38.6848,1
3719,9,-1.5095,71.7947,50.6512,1
3719,15,40.2531,-6.5541,38.8648,1
3720,9,-1.8868,71.8507,50.5527,1
3720,15,40.2079,-6.1595,38.9475,1
3721,9,-2.2412,71.9168,50.5627,1
3721,15,40.1757,-5.7110,39.0958,1
3722,9,-2.5630,72.0188,50.6251,1
3722,15,40.1961,-5.1870,39.1971,1
3722,16,5.0670,1.6110,47.1494,2
3723,9,-2.9281,71.9958,50.6841,1
3723,15,40.2333,-4.6582,39.2480,1
3723,16,5.0414,1.3968,46.5968,2
3724,9,-3.3133,71.9058,50.7189,1
3724,15,40.3569,-4.1439,39.3553,1
3724,16,4.9666,1.2714,46.0580,2
3725,9,-3.6751,71.8487,50.8019,1
3725,15,40.5022,-3.6733,39.5256,1
3725,16,4.8647,1.0786,45.5778,2
3726,9,-4.0678,71.8070,50.9650,1
3726,15,40.6765,-3.2070,39.7081,1
3726,16,4.7546,0.8671,45.1281,2
3727,9,-4.4475,71.7670,51.1511,1
3727,15,40.8846,-2.7070,39.8953,1
3727,16,4.7388,0.6826,44.6941,2
3728,9,-4.8694,71.7287,51.3079,1
3728,15,41.1312,-2.1021,40.0837,1
3728,16,4.7730,0.4767,44.2769,2
3729,9,-5.2119,71.7395,51.4217,1
3729,15,41.3802,-1.5525,40.2177,1
3729,16,4.8715,0.3383,43.7766,2
3730,9,-5.5852,71.7955,51.6049,1
3730,15,41.6657,-0.9812,40.3289,1
3730,16,4.8935,0.2785,43.1602,2
3731,9,-5.9492,71.9510,51.7491,1
3731,15,41.9481,-0.4685,40.4254,1
3731,16,4.8596,0.1922,42.6801,2
3732,9,-6.2150,72.1035,51.9907,1
3732,15,42.1330,-0.0302,40.4955,1
3732,16,4.7766,0.2271,42.1641,2
3733,9,-6.5380,72.2072,52.1471,1
3733,15,42.2965,0.3260,40.5848,1
3733,16,4.6313,0.3268,41.6989,2
3734,9,-6.8582,72.3137,52.2777,1
3734,15,42.4964,0.6496,40.6219,1
3734,16,4.5729,0.2825,41.2197,2
3735,9,-7.1809,72.3765,52.3990,1
3735,15,42.6836,0.9260,40.6574,1
3735,16,4.4989,0.2031,40.7669,2
3736,9,-7.6033,72.4381,52.6213,1
3736,15,42.9269,1.2405,40.5605,1
3736,16,4.4200,0.1062,40.2523,2
3737,9,-8.0900,72.5414,52.8346,1
3737,15,43.1137,1.5340,40.5652,1
3737,16,4.4502,0.0615,39.7917,2
3738,9,-8.5353,72.6817,53.0253,1
3738,15,43.2677,1.8787,40.6340,1
3738,16,4.4282,0.0411,39.3024,2
3739,9,-8.9765,72.7354,53.1318,1
3739,15,43.4320,2.2357,40.7880,1
3739,16,4.3162,0.0021,38.8292,2
3740,9,-9.3868,72.7804,53.1391,1
3740,15,43.5584,2.5276,40.9557,1
3740,16,4.2021,0.0346,38.3895,2
3741,9,-9.7553,72.8368,53.1880,1
3741,15,43.6003,2.8503,41.0250,1
3741,16,4.0693,0.1374,37.8765,2
3742,9,-10.0547,72.8585,53.1940,1
3742,15,43.6662,3.2241,41.1648,1
3742,16,3.9069,0.1725,37.3691,2
3743,9,-10.5092,72.8485,53.1701,1
3743,15,43.7112,3.5855,41.3458,1
3743,16,3.7704,0.2018,36.9050,2
3744,9,-10.9109,72.8114,53.0659,1
3744,15,43.8044,3.9812,41.4512,1
3744,16,3.6771,0.1780,36.3996,2
3745,9,-11.3658,72.7834,52.9697,1
3745,15,43.8578,4.3774,41.4739,1
3745,16,3.5606,0.1272,35.8479,2
3746,9,-11.8373,72.8565,52.9770,1
3746,16,3.4380,0.1348,35.2408,2
3747,9,-12.3478,72.8945,53.0160,1
3747,16,3.3379,0.1069,34.6380,2
3748,9,-12.8187,72.8950,53.0797,1
3748,16,3.1581,0.0741,34.0351,2
3749,9,-13.2492,72.9258,53.2349,1
3749,16,2.8921,0.0107,33.4454,2
3750,9,-13.6410,72.9020,53.4859,1
3750,16,2.5763,-0.0784,32.9228,2
3751,9,-14.0528,72.7937,53.6478,1
3751,16,2.2514,-0.1117,32.3922,2
3752,9,-14.4440,72.6470,53.7846,1
3752,16,1.9167,-0.1306,31.8901,2
3753,9,-14.8733,72.4324,53.9554,1
3753,16,1.6349,-0.1685,31.3339,2
3754,9,-15.2468,72.1907,54.1030,1
3754,16,1.3551,-0.2691,30.7762,2
3755,9,-15.6596,71.9730,54.2546,1
3755,16,1.0197,-0.3912,30.1983,2
3756,9,-16.1072,71.8405,54.3455,1
3756,16,0.6217,-0.4956,29.6874,2
3757,9,-16.4926,71.7526,54.4337,1
3757,16,0.2472,-0.6094,29.2753,2
3758,9,-16.9624,71.6618,54.5215,1
3758,16,-0.0394,-0.6690,28.8777,2
3759,9,-17.4449,71.5141,54.6530,1
3759,16,-0.3641,-0.7269,28.4966,2
3760,9,-17.8665,71.2896,54.8911,1
3760,16,-0.6894,-0.8777,28.0445,2
3761,9,-18.2863,71.1569,55.1111,1
3761,16,-0.9465,-1.0645,27.5575,2
3762,9,-18.6734,70.9337,55.2059,1
3762,16,-1.2411,-1.3344,27.0965,2
3763,9,-19.0033,70.8274,55.3091,1
3763,16,-1.4978,-1.5626,26.6013,2
3764,9,-19.3100,70.7104,55.4432,1
3764,16,-1.7462,-1.7859,26.1860,2
3765,9,-19.5921,70.6161,55.5508,1
3765,16,-1.9676,-2.0007,25.7964,2
3766,9,-19.8639,70.5364,55.6349,1
3766,16,-2.1150,-2.1851,25.3549,2
3767,9,-20.1029,70.3864,55.6181,1
3767,16,-2.3139,-2.2739,24.8207,2
3768,9,-20.4116,70.2572,55.6565,1
3768,16,-2.5392,-2.2952,24.2535,2
3769,9,-20.7281,70.1037,55.6810,1
3769,16,-2.7703,-2.2796,23.7030,2
3770,9,-21.0357,69.9166,55.7221,1
3770,16,-2.9683,-2.2970,23.1654,2
3771,9,-21.2515,69.7789,55.7629,1
3771,16,-3.2766,-2.3371,22.5805,2
3772,9,-21.4687,69.6578,55.7152,1
3772,16,-3.5340,-2.3425,21.9624,2
3773,9,-21.6851,69.5628,55.7687,1
3773,16,-3.8745,-2.3596,21.3998,2
3774,9,-21.9509,69.4367,55.8136,1
3774,16,-4.1465,-2.3171,20.8897,2
3775,9,-22.2209,69.3386,55.8112,1
3775,16,-4.3369,-2.2689,20.5235,2
3776,9,-22.4560,69.1982,55.8157,1
3776,16,-4.5228,-2.2846,20.1913,3
3777,9,-22.7046,69.0203,55.8355,1
3777,16,-4.6997,-2.2231,19.8789,3
3778,9,-22.9542,68.8375,55.8486,1
3778,16,-4.8507,-2.2400,19.6646,3
3779,9,-23.2923,68.6653,55.9273,1
3779,16,-5.0594,-2.2469,19.5289,3
3780,9,-23.7229,68.4851,56.0125,1
3780,16,-5.2683,-2.2742,19.4810,3
3781,9,-24.1293,68.3461,56.1153,1
3781,16,-5.4864,-2.3524,19.4214,3
3782,9,-24.5412,68.1832,56.3069,1
3782,16,-5.6715,-2.4496,19.4484,3
3783,9,-24.9085,67.9548,56.4618,1
3783,16,-5.8460,-2.6583,19.4442,3
3784,9,-25.2203,67.8015,56.6008,1
3784,16,-6.0224,-2.7387,19.4623,3
3785,9,-25.5511,67.6188,56.7250,1
3785,16,-6.2389,-2.9005,19.4768,3
3786,9,-25.9380,67.5929,56.7731,1
3786,16,-6.4592,-3.0277,19.5672,3
3787,9,-26.3049,67.6207,56.8695,1
3787,16,-6.6004,-3.1898,19.6701,3
3788,9,-26.7029,67.6794,56.9132,1
3788,16,-6.6923,-3.4327,19.8198,3
3789,9,-27.0367,67.7037,56.9954,1
3789,16,-6.7276,-3.6650,19.9330,3
3790,9,-27.3342,67.6676,57.1450,1
3790,16,-6.6612,-3.9154,20.1017,3
3791,9,-27.5925,67.5837,57.1865,1
3791,16,-6.6325,-4.1922,20.2606,3
3792,9,-27.9171,67.4152,57.2879,1
3792,16,-6.5354,-4.4198,20.4418,3
3793,9,-28.1621,67.3101,57.4716,1
3793,16,-6.4889,-4.6627,20.5520,3
3794,9,-28.5068,67.1914,57.6762,1
3794,16,-6.4473,-4.8880,20.7414,3
3795,9,-28.8122,67.1360,57.9753,1
3795,16,-6.4263,-5.1174,20.9803,3
3796,9,-29.1691,67.0451,58.3030,1
3796,16,-6.4265,-5.4248,21.2524,3
3797,9,-29.4657,66.9846,58.5392,1
3797,16,-6.4253,-5.7067,21.4734,3
3798,9,-29.7966,66.9761,58.7428,1
3798,16,-6.2594,-5.9860,21.6813,3
3799,9,-30.0865,66.9206,58.9804,1
3799,16,-6.0587,-6.2708,21.9060,3
3800,9,-30.4022,66.7917,59.2074,1
3800,16,-5.9144,-6.5251,22.0831,3
3801,9,-30.7609,66.6760,59.3508,1
3801,16,-5.8139,-6.7249,22.3981,3
3802,9,-31.0830,66.6831,59.5025,1
3802,16,-5.8248,-6.9471,22.6463,3
3803,9,-31.4051,66.6398,59.6294,1
3803,16,-5.7737,-7.1907,22.9467,3
3804,9,-31.6964,66.5420,59.7087,1
3804,16,-5.6522,-7.4355,23.2425,3
3805,9,-31.9469,66.5302,59.8873,1
3805,16,-5.5717,-7.5943,23.6159,3
3806,9,-32.1659,66.5341,60.0840,1
3806,16,-5.5135,-7.7673,23.9699,3
3807,9,-32.3347,66.5364,60.2735,1
3807,16,-5.4932,-7.9162,24.3245,3
3808,9,-32.5400,66.6135,60.4010,1
3808,16,-5.5412,-7.9659,24.6829,3
3809,9,-32.6421,66.7880,60.6140,1
3809,16,-5.4899,-8.0273,24.9903,3
3810,9,-32.7005,67.0227,60.8094,1
3810,16,-5.4355,-8.0795,25.3320,3
3811,9,-32.7053,67.2607,61.0920,1
3811,16,-5.3373,-8.1688,25.5762,3
3812,9,-32.7061,67.4869,61.3581,1
3812,16,-5.2381,-8.2008,25.8618,3
3813,9,-32.6693,67.7093,61.5997,1
3813,16,-5.1513,-8.3218,26.0298,3
3814,9,-32.6682,67.9010,61.7510,1
3814,16,-4.9698,-8.4146,26.2773,3
3815,9,-32.6419,68.1286,61.9559,1
3815,16,-4.8067,-8.4615,26.4503,3
3816,9,-32.5990,68.3928,62.2288,1
3816,16,-4.6916,-8.5345,26.7387,2
3817,9,-32.5235,68.6971,62.4968,1
3817,16,-4.5505,-8.5998,27.0665,2
3818,9,-32.3822,68.9369,62.7714,1
3818,16,-4.4592,-8.5687,27.4000,2
3819,9,-32.2836,69.1752,62.9736,1
3819,16,-4.3281,-8.5621,27.7278,2
3820,9,-32.1981,69.3492,63.1154,1
3820,16,-4.1796,-8.5030,28.0425,2
3821,9,-32.1369,69.5302,63.2532,1
3821,16,-4.0483,-8.3845,28.4354,2
3822,9,-32.1122,69.7840,63.3653,1
3822,16,-3.9215,-8.2592,28.8909,2
3823,9,-32.0787,70.0303,63.4869,1
3823,16,-3.8001,-8.0621,29.3287,2
3823,17,3.1043,-0.3415,15.2983,2
3824,9,-32.0741,70.2110,63.6270,1
3824,16,-3.7064,-7.7949,29.7552,2
3824,17,2.6742,-0.5290,15.1112,2
3825,9,-32.0598,70.4048,63.8453,1
3825,16,-3.6008,-7.5207,30.1738,2
3825,17,2.2755,-0.6877,15.0238,2
3826,9,-32.0388,70.5758,64.0507,1
3826,16,-3.4388,-7.2599,30.5630,2
3826,17,1.9739,-0.8059,14.9677,2
3827,9,-32.0155,70.7648,64.2595,1
3827,16,-3.3130,-6.9718,30.9237,2
3827,17,1.6664,-0.9916,15.0318,2
3828,9,-32.0131,70.9810,64.4924,1
3828,16,-3.2376,-6.6724,31.3535,2
3828,17,1.4307,-1.1999,15.1820,2
3829,9,-32.0350,71.2160,64.7320,1
3829,16,-3.1352,-6.4232,31.7414,2
3829,17,1.2180,-1.3553,15.4112,2
3830,9,-32.0474,71.4318,64.9914,1
3830,16,-3.0150,-6.1702,32.0839,2
3830,17,1.0136,-1.5233,15.7272,2
3831,9,-32.1262,71.6547,65.1251,1
3831,16,-2.8875,-5.7988,32.4307,2
3831,17,0.8184,-1.6218,16.1187,2
3832,9,-32.1651,71.8784,65.1800,1
3832,16,-2.7659,-5.3486,32.8363,2
3832,17,0.6844,-1.6889,16.5733,2
3833,9,-32.1671,72.0285,65.3050,1
3833,16,-2.6436,-5.0199,33.2643,2
3833,17,0.5447,-1.8749,17.0917,2
3834,9,-32.1688,72.2909,65.5132,1
3834,16,-2.5477,-4.7395,33.6559,2
3834,17,0.3635,-2.0679,17.5987,2
3835,9,-32.0943,72.5808,65.7107,1
3835,16,-2.4708,-4.5216,34.1173,2
3835,17,0.1608,-2.2569,18.0191,2
3836,9,-31.9790,72.8556,65.8357,1
3836,16,-2.3850,-4.2506,34.5506,2
3836,17,-0.0306,-2.4455,18.5048,2
3837,9,-31.8491,73.2591,65.8895,1
3837,16,-2.3149,-3.8973,35.0812,2
3837,17,-0.1762,-2.6220,18.9971,2
3838,9,-31.6929,73.6842,66.0146,1
3838,16,-2.2143,-3.5766,35.7348,2
3838,17,-0.2900,-2.6525,19.4775,2
3839,9,-31.4956,73.9730,66.1445,1
3839,16,-2.0690,-3.2173,36.3735,2
3839,17,-0.4187,-2.5701,20.0196,2
3840,9,-31.3485,74.3062,66.2630,1
3840,16,-1.9327,-2.9179,36.9581,2
3840,17,-0.6483,-2.4618,20.6681,2
3841,9,-31.1820,74.7715,66.3436,1
3841,16,-1.7165,-2.5716,37.4898,2
3841,17,-0.9434,-2.3594,21.2680,2
3842,9,-31.0606,75.1938,66.4058,1
3842,16,-1.5271,-2.2780,37.9498,2
3842,17,-1.2966,-2.2856,21.9531,2
3843,9,-30.9484,75.6458,66.5402,1
3843,16,-1.4285,-2.0654,38.3746,2
3843,17,-1.6264,-2.2500,22.6297,2
3844,9,-30.7997,76.0175,66.6978,1
3844,16,-1.4180,-1.8189,38.8019,2
3844,17,-1.8741,-2.2065,23.4606,2
3845,9,-30.5364,76.3235,66.8604,1
3845,16,-1.4068,-1.5593,39.2897,2
3845,17,-2.0980,-2.2032,24.2365,2
3846,9,-30.3968,76.6467,67.0264,1
3846,16,-1.3278,-1.2895,39.8199,2
3846,17,-2.3661,-2.1789,24.9156,2
3847,9,-30.2484,76.9347,67.1454,1
3847,16,-1.1821,-0.9765,40.3235,2
3847,17,-2.5639,-2.2013,25.5962,2
3848,9,-30.1798,77.2582,67.2655,1
3848,16,-1.0164,-0.7013,40.8631,2
3848,17,-2.7614,-2.2247,26.2292,2
3849,9,-30.1546,77.4935,67.3776,1
3849,16,-0.9618,-0.4401,41.3731,2
3849,17,-2.9426,-2.2406,26.8448,2
3850,9,-30.1059,77.6686,67.5399,1
3850,16,-0.8911,-0.1044,41.8360,2
3850,17,-3.1021,-2.2777,27.4587,2
3851,9,-30.0242,77.7813,67.5999,1
3851,16,-0.8876,0.2086,42.3592,2
3851,17,-3.2769,-2.3042,28.0524,2
3852,9,-30.0220,78.0103,67.6932,1
3852,16,-0.8686,0.4819,42.9476,2
3852,17,-3.4894,-2.3276,28.6690,2
3853,9,-30.0062,78.1678,67.7535,1
3853,16,-0.8469,0.7152,43.4588,2
3853,17,-3.7048,-2.3873,29.3371,2
3854,9,-30.0180,78.2640,67.8445,1
3854,16,-0.7311,0.9541,43.8662,2
3854,17,-3.8503,-2.4118,29.9815,2
3855,9,-30.0221,78.3663,67.8274,1
3855,16,-0.5861,1.2178,44.2951,2
3855,17,-3.9552,-2.4992,30.6223,2
3856,9,-29.9600,78.5065,67.6836,1
3856,16,-0.3827,1.5347,44.7536,2
3856,17,-4.0601,-2.5619,31.2762,2
3857,9,-29.9428,78.7672,67.7162,1
3857,16,-0.1801,1.8515,45.2311,2
3857,17,-4.0808,-2.5992,31.9564,2
3858,9,-29.8863,79.0574,67.6813,1
3858,16,0.0021,2.2306,45.7299,2
3858,17,-4.0445,-2.5650,32.6211,2
3859,9,-29.8863,79.3465,67.6111,1
3859,16,0.1957,2.6030,46.2531,2
3859,17,-3.9695,-2.5926,33.2733,2
3860,9,-29.7692,79.6972,67.6063,1
3860,16,0.3412,2.9385,46.7171,2
3860,17,-3.8337,-2.7293,33.8969,2
3861,9,-29.6092,80.1312,67.6108,1
3861,16,0.5303,3.2022,47.1126,2
3861,17,-3.7038,-2.8398,34.5312,2
3862,9,-29.4496,80.5426,67.5903,1
3862,16,0.6869,3.4006,47.5034,2
3862,17,-3.6111,-2.9313,35.2194,2
3863,9,-29.2544,81.0611,67.5809,1
3863,16,0.8617,3.5560,47.9491,3
3863,17,-3.5541,-2.9858,35.8662,2
3864,9,-28.9605,81.5117,67.5925,1
3864,16,0.9920,3.6921,48.3600,3
3864,17,-3.4491,-2.9897,36.4749,2
3865,9,-28.7076,81.9540,67.5325,1
3865,16,1.0895,3.9229,48.6678,3
3865,17,-3.4323,-2.9489,37.1216,2
3866,9,-28.4510,82.3385,67.4808,1
3866,16,1.1262,4.1015,48.9547,3
3866,17,-3.4901,-2.8872,37.7228,2
3867,9,-28.4123,82.7176,67.4916,1
3867,16,1.1445,4.3412,49.1738,3
3867,17,-3.5140,-2.8579,38.3473,2
3868,9,-28.3193,83.0841,67.4871,1
3868,16,1.1712,4.6108,49.3443,3
3868,17,-3.5305,-2.8754,38.8793,2
3869,9,-28.3493,83.4359,67.5293,1
3869,16,1.1385,4.8000,49.4782,3
3869,17,-3.4135,-2.8508,39.3410,2
3870,9,-28.3826,83.7352,67.5637,1
3870,16,1.0775,4.9726,49.5829,3
3870,17,-3.3324,-2.8414,39.8671,2
3871,9,-28.5214,84.0309,67.6390,1
3871,16,0.9640,5.0948,49.6030,3
3871,17,-3.2241,-2.8479,40.3867,2
3872,9,-28.5892,84.3294,67.5776,1
3872,16,0.8929,5.3046,49.6423,3
3872,17,-3.0855,-2.8775,40.8999,2
3873,9,-28.6582,84.6695,67.5315,1
3873,16,0.8291,5.4794,49.7314,3
3873,17,-2.9318,-2.9318,41.4380,2
3874,9,-28.7152,85.0073,67.4982,1
3874,16,0.7845,5.6147,49.8352,3
3874,17,-2.7804,-2.9283,41.9569,2
3875,9,-28.7512,85.3486,67.5477,1
3875,16,0.6465,5.7653,49.9219,3
3875,17,-2.6510,-2.8871,42.5455,2
3876,9,-28.6593,85.7293,67.6931,1
3876,16,0.5348,5.8796,50.0498,3
3876,17,-2.5514,-2.8720,43.2003,2
3877,9,-28.5235,86.1177,67.8244,1
3877,16,0.3806,5.9672,50.2129,3
3877,17,-2.5709,-2.8492,43.8255,3
3878,9,-28.2945,86.4894,67.9016,1
3878,16,0.2701,6.0447,50.3017,3
3878,17,-2.5491,-2.9541,44.3759,3
3879,9,-28.0434,86.8343,67.9782,1
3879,16,0.1544,6.1949,50.3894,3
3879,17,-2.5832,-3.0621,44.8172,3
3880,9,-27.8461,87.1976,67.9822,1
3880,16,0.1235,6.3139,50.4223,3
3880,17,-2.6307,-3.1386,45.1767,3
3881,9,-27.6077,87.5497,67.9378,1
3881,16,0.1044,6.5196,50.4040,3
3881,17,-2.6719,-3.2002,45.4478,3
3882,9,-27.4443,87.9544,67.8702,1
3882,16,0.0338,6.7188,50.2620,3
3882,17,-2.7024,-3.3107,45.6415,3
3883,9,-27.2072,88.4089,67.7224,1
3883,16,-0.1043,6.9358,50.1655,3
3883,17,-2.6829,-3.5102,45.7954,3
3884,9,-26.9592,88.6501,67.5118,1
3884,16,-0.2088,7.1315,50.0892,3
3884,17,-2.6529,-3.7190,45.8812,3
3885,9,-26.7462,88.9286,67.3421,1
3885,16,-0.2812,7.2607,49.9467,3
3885,17,-2.5560,-3.9207,45.9283,3
3886,9,-26.5930,89.2790,67.2569,1
3886,16,-0.4013,7.3761,49.8056,3
3886,17,-2.5244,-4.1103,45.9407,3
3887,9,-26.4380,89.7010,67.2333,1
3887,16,-0.5271,7.5310,49.7398,3
3887,17,-2.4603,-4.2971,45.9488,3
3888,9,-26.2570,90.0363,67.2610,1
3888,16,-0.7221,7.7104,49.6074,3
3888,17,-2.3052,-4.4634,45.9185,3
3889,9,-26.1059,90.3931,67.2904,1
3889,16,-0.9844,7.9151,49.4169,3
3889,17,-2.1976,-4.7060,45.8632,3
3890,9,-25.9991,90.7136,67.3840,1
3890,16,-1.2389,8.1316,49.2537,3
3890,17,-2.0628,-4.8843,45.7803,3
3891,9,-25.8684,91.0658,67.4417,1
3891,16,-1.5096,8.3399,49.0861,3
3891,17,-1.8854,-5.0565,45.7007,3
3892,9,-25.7782,91.3718,67.4937,1
3892,16,-1.8885,8.5948,48.8910,3
3892,17,-1.6284,-5.2056,45.6672,3
3893,9,-25.7722,91.6763,67.5114,1
3893,16,-2.2862,8.8512,48.6044,3
3893,17,-1.4393,-5.3895,45.5132,3
3894,9,-25.6777,91.9674,67.4902,1
3894,16,-2.5712,9.0562,48.4205,3
3894,17,-1.1786,-5.5398,45.2967,3
3895,9,-25.6237,92.3562,67.4956,1
3895,16,-2.7568,9.2531,48.2819,3
3895,17,-0.8604,-5.6407,45.0525,3
3896,9,-25.5543,92.8060,67.4838,1
3896,16,-2.8772,9.4036,48.1769,3
3896,17,-0.5888,-5.7596,44.8977,3
3897,9,-25.4733,93.3075,67.5215,1
3897,16,-2.9967,9.6029,48.0658,3
3897,17,-0.3304,-5.8649,44.8509,3
3898,9,-25.3677,93.7777,67.5816,1
3898,16,-3.1576,9.8216,47.9651,3
3898,17,-0.0717,-5.9344,44.7502,3
3899,9,-25.3268,94.2129,67.6898,1
3899,16,-3.3535,9.9995,47.8417,3
3899,17,0.1909,-6.0506,44.5839,3
3900,9,-25.2886,94.6706,67.8678,1
3900,16,-3.6015,10.2350,47.7274,3
3900,17,0.4685,-6.1173,44.4874,3
3901,9,-25.2528,95.1218,68.0609,1
3901,16,-3.8262,10.5255,47.6048,3
3901,17,0.7581,-6.2389,44.3296,3
3902,9,-25.1459,95.5814,68.2867,1
3902,16,-3.9919,10.8154,47.5855,3
3902,17,1.0541,-6.3757,44.0698,3
3903,9,-25.0425,96.0135,68.5157,1
3903,16,-4.1592,11.1776,47.5127,3
3903,17,1.2442,-6.4931,43.9044,3
3904,9,-24.9108,96.5478,68.8525,1
3904,16,-4.4199,11.4853,47.4425,3
3904,17,1.4304,-6.5677,43.7247,3
3905,9,-24.8017,97.0566,69.2333,1
3905,16,-4.7218,11.8185,47.3629,3
3905,17,1.5596,-6.6918,43.4549,3
3906,9,-24.7047,97.5566,69.5049,1
3906,16,-5.0146,11.9808,47.3137,3
3906,17,1.7111,-6.8253,43.2607,3
3907,9,-24.6904,98.0259,69.7757,1
3907,16,-5.2120,12.1180,47.2776,3
3907,17,1.8277,-6.9695,43.0635,3
3908,9,-24.6290,98.5283,70.0756,1
3908,16,-5.4740,12.2280,47.2138,3
3908,17,1.9350,-7.0636,42.8661,3
3909,9,-24.5526,99.0299,70.3060,1
3909,16,-5.6735,12.3099,47.0920,3
3909,17,2.0512,-7.1898,42.7073,3
3910,9,-24.4928,99.5902,70.5336,1
3910,16,-5.8329,12.3728,47.0615,3
3910,17,2.1637,-7.3524,42.5186,3
3911,9,-24.4550,100.1353,70.7536,1
3911,16,-6.0064,12.3619,46.9683,3
3911,17,2.2374,-7.4937,42.3096,3
3912,9,-24.4915,100.5740,70.8484,1
3912,16,-6.1778,12.2598,46.8677,3
3912,17,2.3003,-7.6008,42.1036,3
3913,9,-24.4982,100.9758,70.9484,1
3913,16,-6.3036,12.1509,46.6251,3
3913,17,2.3904,-7.6652,41.9233,3
3914,9,-24.4578,101.3023,71.0224,1
3914,16,-6.4077,12.0691,46.3471,3
3914,17,2.4726,-7.7035,41.7869,3
3915,9,-24.5261,101.6065,71.0674,1
3915,16,-6.5328,12.1246,46.0354,3
3915,17,2.5404,-7.7886,41.6539,3
3916,9,-24.5379,101.8784,71.1266,1
3916,16,-6.6155,12.2130,45.8501,3
3916,17,2.5528,-7.9257,41.5264,3
3917,9,-24.4056,102.1218,71.2240,1
3917,16,-6.7341,12.3232,45.6723,3
3917,17,2.6098,-7.9855,41.4030,3
3918,9,-24.2832,102.2159,71.2557,1
3918,16,-6.8301,12.4585,45.4635,3
3918,17,2.6628,-7.9350,41.3225,3
3919,9,-24.1574,102.3208,71.2565,1
3919,16,-6.9146,12.6418,45.2510,3
3919,17,2.7995,-7.8931,41.2423,3
3920,9,-24.0162,102.3175,71.2395,1
3920,16,-7.0508,12.8403,45.0282,3
3920,17,2.9453,-7.8670,41.1955,3
3921,9,-23.8728,102.3467,71.1641,1
3921,16,-7.2103,13.0062,44.7986,3
3921,17,3.1308,-7.8855,41.1614,3
3922,9,-23.7015,102.4148,71.0187,1
3922,16,-7.2897,13.1709,44.6368,3
3922,17,3.3109,-7.9300,41.1624,3
3923,9,-23.5138,102.4684,70.8845,1
3923,16,-7.3184,13.2638,44.4089,3
3923,17,3.4776,-8.0559,41.1572,3
3924,9,-23.3591,102.5115,70.6450,1
3924,16,-7.3908,13.3448,44.1256,3
3924,17,3.7346,-8.2075,41.1807,3
3925,9,-23.1474,102.4999,70.4907,1
3925,16,-7.5219,13.4612,43.9181,3
3925,17,3.9203,-8.3874,41.1293,3
3926,9,-23.0334,102.5113,70.3485,1
3926,16,-7.6834,13.6052,43.7990,3
3926,17,4.1222,-8.6010,41.0432,3
3927,9,-22.9703,102.4572,70.2077,1
3927,16,-7.8436,13.7475,43.6999,3
3927,17,4.3044,-8.7980,40.9718,3
3928,9,-22.8745,102.4068,70.1340,1
3928,16,-7.8964,13.8223,43.6244,3
3928,17,4.4802,-9.0020,40.9488,3
3929,9,-22.7893,102.4385,70.1247,1
3929,16,-8.0512,13.9363,43.5438,3
3929,17,4.7170,-9.2364,40.8584,3
3930,9,-22.7356,102.5209,70.1864,1
3930,16,-8.1306,14.1347,43.4573,3
3930,17,4.9565,-9.4190,40.8745,3
3931,9,-22.7656,102.6362,70.2665,1
3931,16,-8.2330,14.2654,43.3602,3
